X;Y;fid;id;sequence;trajectory_id;tracker;t
116.374157;39.898702;4543;4543;281;4;2;2009-03-10 10:55:35+00
116.374041;39.898696;4544;4544;282;4;2;2009-03-10 10:55:36+00
116.373925;39.898691;4545;4545;283;4;2;2009-03-10 10:55:37+00
116.37381;39.89869;4546;4546;284;4;2;2009-03-10 10:55:38+00
116.373696;39.898688;4547;4547;285;4;2;2009-03-10 10:55:39+00
116.373585;39.898682;4548;4548;286;4;2;2009-03-10 10:55:40+00
116.373477;39.898674;4549;4549;287;4;2;2009-03-10 10:55:41+00
116.37337;39.898662;4550;4550;288;4;2;2009-03-10 10:55:42+00
116.373262;39.898648;4551;4551;289;4;2;2009-03-10 10:55:43+00
116.373154;39.898636;4552;4552;290;4;2;2009-03-10 10:55:44+00
116.373042;39.898626;4553;4553;291;4;2;2009-03-10 10:55:45+00
116.37293;39.898615;4554;4554;292;4;2;2009-03-10 10:55:46+00
116.372818;39.898601;4555;4555;293;4;2;2009-03-10 10:55:47+00
116.372706;39.898592;4556;4556;294;4;2;2009-03-10 10:55:48+00
116.372588;39.898586;4557;4557;295;4;2;2009-03-10 10:55:49+00
116.372474;39.898583;4558;4558;296;4;2;2009-03-10 10:55:50+00
116.37236;39.898581;4559;4559;297;4;2;2009-03-10 10:55:51+00
116.372249;39.898577;4560;4560;298;4;2;2009-03-10 10:55:52+00
116.372143;39.898575;4561;4561;299;4;2;2009-03-10 10:55:53+00
116.372041;39.898573;4562;4562;300;4;2;2009-03-10 10:55:54+00
116.37194;39.898571;4563;4563;301;4;2;2009-03-10 10:55:55+00
116.371843;39.898574;4564;4564;302;4;2;2009-03-10 10:55:56+00
116.37175;39.898576;4565;4565;303;4;2;2009-03-10 10:55:57+00
116.371715;39.898619;4566;4566;304;4;2;2009-03-10 10:55:58+00
116.371627;39.898642;4567;4567;305;4;2;2009-03-10 10:55:59+00
116.371541;39.89865;4568;4568;306;4;2;2009-03-10 10:56:00+00
116.371434;39.898693;4569;4569;307;4;2;2009-03-10 10:56:02+00
116.371363;39.898706;4570;4570;308;4;2;2009-03-10 10:56:03+00
116.371292;39.898708;4571;4571;309;4;2;2009-03-10 10:56:04+00
116.371225;39.898703;4572;4572;310;4;2;2009-03-10 10:56:05+00
116.371166;39.898704;4573;4573;311;4;2;2009-03-10 10:56:06+00
116.371104;39.898702;4574;4574;312;4;2;2009-03-10 10:56:07+00
116.371042;39.898706;4575;4575;313;4;2;2009-03-10 10:56:08+00
116.370956;39.898719;4576;4576;314;4;2;2009-03-10 10:56:10+00
116.370893;39.898731;4577;4577;315;4;2;2009-03-10 10:56:13+00
116.370866;39.898758;4578;4578;316;4;2;2009-03-10 10:56:17+00
116.370828;39.898744;4579;4579;317;4;2;2009-03-10 10:56:22+00
116.370764;39.898734;4580;4580;318;4;2;2009-03-10 10:56:25+00
116.37067;39.898713;4581;4581;319;4;2;2009-03-10 10:56:27+00
116.370581;39.898694;4582;4582;320;4;2;2009-03-10 10:56:29+00
116.370486;39.898679;4583;4583;321;4;2;2009-03-10 10:56:31+00
116.370398;39.898669;4584;4584;322;4;2;2009-03-10 10:56:33+00
116.370334;39.898682;4585;4585;323;4;2;2009-03-10 10:56:35+00
116.370276;39.898703;4586;4586;324;4;2;2009-03-10 10:56:37+00
116.370199;39.89873;4587;4587;325;4;2;2009-03-10 10:56:39+00
116.370087;39.898741;4588;4588;326;4;2;2009-03-10 10:56:41+00
116.37002;39.898743;4589;4589;327;4;2;2009-03-10 10:56:42+00
116.369958;39.898739;4590;4590;328;4;2;2009-03-10 10:56:43+00
116.369894;39.898737;4591;4591;329;4;2;2009-03-10 10:56:44+00
116.369836;39.898733;4592;4592;330;4;2;2009-03-10 10:56:45+00
116.369778;39.898721;4593;4593;331;4;2;2009-03-10 10:56:46+00
116.369703;39.898704;4594;4594;332;4;2;2009-03-10 10:56:47+00
116.36964;39.898694;4595;4595;333;4;2;2009-03-10 10:56:48+00
116.369584;39.898681;4596;4596;334;4;2;2009-03-10 10:56:49+00
116.369515;39.898664;4597;4597;335;4;2;2009-03-10 10:56:50+00
116.369449;39.89865;4598;4598;336;4;2;2009-03-10 10:56:51+00
116.36933;39.898632;4599;4599;337;4;2;2009-03-10 10:56:53+00
116.369267;39.898618;4600;4600;338;4;2;2009-03-10 10:56:54+00
116.369192;39.898607;4601;4601;339;4;2;2009-03-10 10:56:55+00
116.369131;39.898608;4602;4602;340;4;2;2009-03-10 10:56:56+00
116.369065;39.898605;4603;4603;341;4;2;2009-03-10 10:56:57+00
116.368987;39.898605;4604;4604;342;4;2;2009-03-10 10:56:58+00
116.368905;39.898605;4605;4605;343;4;2;2009-03-10 10:56:59+00
116.36882;39.898611;4606;4606;344;4;2;2009-03-10 10:57:00+00
116.36874;39.898613;4607;4607;345;4;2;2009-03-10 10:57:01+00
116.368656;39.898616;4608;4608;346;4;2;2009-03-10 10:57:02+00
116.368583;39.898615;4609;4609;347;4;2;2009-03-10 10:57:03+00
116.368523;39.898606;4610;4610;348;4;2;2009-03-10 10:57:04+00
116.36841;39.89859;4611;4611;349;4;2;2009-03-10 10:57:06+00
116.368307;39.898584;4612;4612;350;4;2;2009-03-10 10:57:08+00
116.368206;39.898587;4613;4613;351;4;2;2009-03-10 10:57:10+00
116.368087;39.898683;4614;4614;352;4;2;2009-03-10 10:57:12+00
116.36803;39.898752;4615;4615;353;4;2;2009-03-10 10:57:14+00
116.367995;39.898836;4616;4616;354;4;2;2009-03-10 10:57:16+00
116.367991;39.898883;4617;4617;355;4;2;2009-03-10 10:57:17+00
116.367983;39.898934;4618;4618;356;4;2;2009-03-10 10:57:18+00
116.367977;39.898993;4619;4619;357;4;2;2009-03-10 10:57:19+00
116.367978;39.899053;4620;4620;358;4;2;2009-03-10 10:57:20+00
116.367986;39.899118;4621;4621;359;4;2;2009-03-10 10:57:21+00
116.367996;39.899193;4622;4622;360;4;2;2009-03-10 10:57:22+00
116.368006;39.899267;4623;4623;361;4;2;2009-03-10 10:57:23+00
116.368019;39.899337;4624;4624;362;4;2;2009-03-10 10:57:24+00
116.368035;39.899415;4625;4625;363;4;2;2009-03-10 10:57:25+00
116.368046;39.899501;4626;4626;364;4;2;2009-03-10 10:57:26+00
116.368053;39.899593;4627;4627;365;4;2;2009-03-10 10:57:27+00
116.368061;39.899681;4628;4628;366;4;2;2009-03-10 10:57:28+00
116.368065;39.899776;4629;4629;367;4;2;2009-03-10 10:57:29+00
116.368068;39.899865;4630;4630;368;4;2;2009-03-10 10:57:30+00
116.368067;39.899954;4631;4631;369;4;2;2009-03-10 10:57:31+00
116.368064;39.900044;4632;4632;370;4;2;2009-03-10 10:57:32+00
116.368057;39.900138;4633;4633;371;4;2;2009-03-10 10:57:33+00
116.36805;39.900224;4634;4634;372;4;2;2009-03-10 10:57:34+00
116.368042;39.900309;4635;4635;373;4;2;2009-03-10 10:57:35+00
116.368033;39.900395;4636;4636;374;4;2;2009-03-10 10:57:36+00
116.368023;39.900492;4637;4637;375;4;2;2009-03-10 10:57:37+00
116.368019;39.90059;4638;4638;376;4;2;2009-03-10 10:57:38+00
116.368024;39.90068;4639;4639;377;4;2;2009-03-10 10:57:39+00
116.368027;39.900772;4640;4640;378;4;2;2009-03-10 10:57:40+00
116.368032;39.900877;4641;4641;379;4;2;2009-03-10 10:57:41+00
116.368032;39.900982;4642;4642;380;4;2;2009-03-10 10:57:42+00
116.368028;39.901089;4643;4643;381;4;2;2009-03-10 10:57:43+00
116.368023;39.901199;4644;4644;382;4;2;2009-03-10 10:57:44+00
116.368022;39.901299;4645;4645;383;4;2;2009-03-10 10:57:45+00
116.368021;39.901395;4646;4646;384;4;2;2009-03-10 10:57:46+00
116.36802;39.9015;4647;4647;385;4;2;2009-03-10 10:57:47+00
116.368024;39.901584;4648;4648;386;4;2;2009-03-10 10:57:48+00
116.368023;39.901669;4649;4649;387;4;2;2009-03-10 10:57:49+00
116.368018;39.901743;4650;4650;388;4;2;2009-03-10 10:57:50+00
116.368011;39.901813;4651;4651;389;4;2;2009-03-10 10:57:51+00
116.368006;39.901882;4652;4652;390;4;2;2009-03-10 10:57:52+00
116.368002;39.901956;4653;4653;391;4;2;2009-03-10 10:57:53+00
116.368;39.902028;4654;4654;392;4;2;2009-03-10 10:57:54+00
116.368002;39.902098;4655;4655;393;4;2;2009-03-10 10:57:55+00
116.368006;39.902162;4656;4656;394;4;2;2009-03-10 10:57:56+00
116.368014;39.902223;4657;4657;395;4;2;2009-03-10 10:57:57+00
116.368017;39.902276;4658;4658;396;4;2;2009-03-10 10:57:58+00
116.368019;39.902334;4659;4659;397;4;2;2009-03-10 10:57:59+00
116.368019;39.902395;4660;4660;398;4;2;2009-03-10 10:58:00+00
116.368023;39.90245;4661;4661;399;4;2;2009-03-10 10:58:01+00
116.368025;39.902508;4662;4662;400;4;2;2009-03-10 10:58:02+00
116.368023;39.902577;4663;4663;401;4;2;2009-03-10 10:58:03+00
116.368015;39.902644;4664;4664;402;4;2;2009-03-10 10:58:04+00
116.368002;39.902718;4665;4665;403;4;2;2009-03-10 10:58:05+00
116.367991;39.902784;4666;4666;404;4;2;2009-03-10 10:58:06+00
116.367981;39.902852;4667;4667;405;4;2;2009-03-10 10:58:07+00
116.367971;39.90292;4668;4668;406;4;2;2009-03-10 10:58:08+00
116.367963;39.902986;4669;4669;407;4;2;2009-03-10 10:58:09+00
116.367951;39.90305;4670;4670;408;4;2;2009-03-10 10:58:10+00
116.367936;39.903108;4671;4671;409;4;2;2009-03-10 10:58:11+00
116.367922;39.903171;4672;4672;410;4;2;2009-03-10 10:58:12+00
116.367911;39.903227;4673;4673;411;4;2;2009-03-10 10:58:13+00
116.367902;39.903284;4674;4674;412;4;2;2009-03-10 10:58:14+00
116.367895;39.90334;4675;4675;413;4;2;2009-03-10 10:58:15+00
116.367889;39.903393;4676;4676;414;4;2;2009-03-10 10:58:16+00
116.367885;39.903439;4677;4677;415;4;2;2009-03-10 10:58:17+00
116.367872;39.903511;4678;4678;416;4;2;2009-03-10 10:58:19+00
116.367857;39.903563;4679;4679;417;4;2;2009-03-10 10:58:22+00
116.367855;39.903589;4680;4680;418;4;2;2009-03-10 10:58:27+00
116.367855;39.903589;4681;4681;419;4;2;2009-03-10 10:58:30+00
116.367863;39.903589;4682;4682;420;4;2;2009-03-10 10:58:32+00
116.367914;39.903572;4683;4683;421;4;2;2009-03-10 10:58:37+00
116.367968;39.903576;4684;4684;422;4;2;2009-03-10 10:58:39+00
116.368014;39.903606;4685;4685;423;4;2;2009-03-10 10:58:43+00
116.368053;39.903646;4686;4686;424;4;2;2009-03-10 10:58:46+00
116.368089;39.903702;4687;4687;425;4;2;2009-03-10 10:58:48+00
116.36812;39.903773;4688;4688;426;4;2;2009-03-10 10:58:50+00
116.368142;39.903818;4689;4689;427;4;2;2009-03-10 10:58:51+00
116.368159;39.90387;4690;4690;428;4;2;2009-03-10 10:58:52+00
116.368181;39.903913;4691;4691;429;4;2;2009-03-10 10:58:53+00
116.368205;39.903995;4692;4692;430;4;2;2009-03-10 10:58:55+00
116.368201;39.904076;4693;4693;431;4;2;2009-03-10 10:58:57+00
116.368186;39.904147;4694;4694;432;4;2;2009-03-10 10:58:59+00
116.368147;39.904188;4695;4695;433;4;2;2009-03-10 10:59:03+00
116.368162;39.904248;4696;4696;434;4;2;2009-03-10 10:59:07+00
116.368179;39.904311;4697;4697;435;4;2;2009-03-10 10:59:09+00
116.368179;39.904378;4698;4698;436;4;2;2009-03-10 10:59:11+00
116.368169;39.904431;4699;4699;437;4;2;2009-03-10 10:59:13+00
116.368129;39.90445;4700;4700;438;4;2;2009-03-10 10:59:18+00
116.368144;39.904424;4701;4701;439;4;2;2009-03-10 10:59:23+00
116.368151;39.904403;4702;4702;440;4;2;2009-03-10 10:59:28+00
116.368153;39.904438;4703;4703;441;4;2;2009-03-10 10:59:33+00
116.368142;39.904484;4704;4704;442;4;2;2009-03-10 10:59:36+00
116.368123;39.904514;4705;4705;443;4;2;2009-03-10 10:59:41+00
116.368123;39.904514;4706;4706;444;4;2;2009-03-10 10:59:44+00
116.368129;39.904511;4707;4707;445;4;2;2009-03-10 10:59:46+00
116.368164;39.904519;4708;4708;446;4;2;2009-03-10 10:59:51+00
116.368199;39.904531;4709;4709;447;4;2;2009-03-10 10:59:56+00
116.368199;39.904531;4710;4710;448;4;2;2009-03-10 10:59:59+00
116.368196;39.904528;4711;4711;449;4;2;2009-03-10 11:00:01+00
116.368205;39.904528;4712;4712;450;4;2;2009-03-10 11:00:06+00
116.368197;39.904502;4713;4713;451;4;2;2009-03-10 11:00:11+00
116.368197;39.904502;4714;4714;452;4;2;2009-03-10 11:00:14+00
116.36819;39.904501;4715;4715;453;4;2;2009-03-10 11:00:16+00
116.368161;39.904468;4716;4716;454;4;2;2009-03-10 11:00:21+00
116.368125;39.904465;4717;4717;455;4;2;2009-03-10 11:00:26+00
116.368099;39.90451;4718;4718;456;4;2;2009-03-10 11:00:30+00
116.368102;39.904511;4719;4719;457;4;2;2009-03-10 11:00:35+00
116.368102;39.904511;4720;4720;458;4;2;2009-03-10 11:00:38+00
116.3681;39.904508;4721;4721;459;4;2;2009-03-10 11:00:40+00
116.368114;39.904503;4722;4722;460;4;2;2009-03-10 11:00:45+00
116.368162;39.90452;4723;4723;461;4;2;2009-03-10 11:00:50+00
116.368146;39.904523;4724;4724;462;4;2;2009-03-10 11:00:55+00
116.368153;39.904547;4725;4725;463;4;2;2009-03-10 11:01:00+00
116.368193;39.904589;4726;4726;464;4;2;2009-03-10 11:01:05+00
116.368211;39.90462;4727;4727;465;4;2;2009-03-10 11:01:10+00
116.368229;39.904654;4728;4728;466;4;2;2009-03-10 11:01:15+00
116.368226;39.904643;4729;4729;467;4;2;2009-03-10 11:01:20+00
116.368227;39.904631;4730;4730;468;4;2;2009-03-10 11:01:25+00
116.368227;39.904631;4731;4731;469;4;2;2009-03-10 11:01:28+00
116.36822;39.90463;4732;4732;470;4;2;2009-03-10 11:01:30+00
116.36822;39.904609;4733;4733;471;4;2;2009-03-10 11:01:35+00
116.36824;39.904633;4734;4734;472;4;2;2009-03-10 11:01:40+00
116.368248;39.904679;4735;4735;473;4;2;2009-03-10 11:01:42+00
116.368252;39.904731;4736;4736;474;4;2;2009-03-10 11:01:44+00
116.368223;39.904787;4737;4737;475;4;2;2009-03-10 11:01:46+00
116.368217;39.904855;4738;4738;476;4;2;2009-03-10 11:01:48+00
116.368222;39.90491;4739;4739;477;4;2;2009-03-10 11:01:50+00
116.368223;39.904969;4740;4740;478;4;2;2009-03-10 11:01:53+00
116.368216;39.905023;4741;4741;479;4;2;2009-03-10 11:01:56+00
116.368204;39.905086;4742;4742;480;4;2;2009-03-10 11:01:59+00
116.368193;39.905142;4743;4743;481;4;2;2009-03-10 11:02:01+00
116.368183;39.905191;4744;4744;482;4;2;2009-03-10 11:02:03+00
116.368171;39.905243;4745;4745;483;4;2;2009-03-10 11:02:06+00
116.368207;39.905247;4746;4746;484;4;2;2009-03-10 11:02:11+00
116.368273;39.905227;4747;4747;485;4;2;2009-03-10 11:02:15+00
116.368336;39.905217;4748;4748;486;4;2;2009-03-10 11:02:18+00
116.368393;39.905207;4749;4749;487;4;2;2009-03-10 11:02:23+00
116.368393;39.905207;4750;4750;488;4;2;2009-03-10 11:02:26+00
116.368401;39.905199;4751;4751;489;4;2;2009-03-10 11:02:28+00
116.368413;39.905194;4752;4752;490;4;2;2009-03-10 11:02:33+00
116.368367;39.905153;4753;4753;491;4;2;2009-03-10 11:02:37+00
116.368378;39.905172;4754;4754;492;4;2;2009-03-10 11:02:42+00
116.36832;39.905158;4755;4755;493;4;2;2009-03-10 11:02:46+00
116.368277;39.905149;4756;4756;494;4;2;2009-03-10 11:02:51+00
116.368219;39.905148;4757;4757;495;4;2;2009-03-10 11:02:54+00
116.368207;39.905182;4758;4758;496;4;2;2009-03-10 11:02:59+00
116.368241;39.905217;4759;4759;497;4;2;2009-03-10 11:03:04+00
116.368272;39.905238;4760;4760;498;4;2;2009-03-10 11:03:09+00
116.368269;39.905264;4761;4761;499;4;2;2009-03-10 11:03:14+00
116.368241;39.905293;4762;4762;500;4;2;2009-03-10 11:03:19+00
116.368283;39.905255;4763;4763;501;4;2;2009-03-10 11:03:23+00
116.368326;39.905217;4764;4764;502;4;2;2009-03-10 11:03:25+00
116.368367;39.905162;4765;4765;503;4;2;2009-03-10 11:03:27+00
116.368411;39.90509;4766;4766;504;4;2;2009-03-10 11:03:29+00
116.368443;39.905032;4767;4767;505;4;2;2009-03-10 11:03:31+00
116.368487;39.904984;4768;4768;506;4;2;2009-03-10 11:03:33+00
116.36855;39.904926;4769;4769;507;4;2;2009-03-10 11:03:35+00
116.368612;39.904877;4770;4770;508;4;2;2009-03-10 11:03:37+00
116.368644;39.90484;4771;4771;509;4;2;2009-03-10 11:03:39+00
116.368643;39.904897;4772;4772;510;4;2;2009-03-10 11:03:41+00
116.368624;39.904943;4773;4773;511;4;2;2009-03-10 11:03:42+00
116.368631;39.904985;4774;4774;512;4;2;2009-03-10 11:03:45+00
116.368638;39.905004;4775;4775;513;4;2;2009-03-10 11:03:50+00
116.368599;39.905055;4776;4776;514;4;2;2009-03-10 11:03:54+00
116.368573;39.905099;4777;4777;515;4;2;2009-03-10 11:03:55+00
116.368531;39.905173;4778;4778;516;4;2;2009-03-10 11:03:57+00
116.368505;39.905223;4779;4779;517;4;2;2009-03-10 11:03:58+00
116.368481;39.905281;4780;4780;518;4;2;2009-03-10 11:03:59+00
116.36846;39.905342;4781;4781;519;4;2;2009-03-10 11:04:00+00
116.368435;39.905412;4782;4782;520;4;2;2009-03-10 11:04:01+00
116.368418;39.905469;4783;4783;521;4;2;2009-03-10 11:04:02+00
116.368302;39.905516;4784;4784;522;4;2;2009-03-10 11:04:03+00
116.368205;39.905549;4785;4785;523;4;2;2009-03-10 11:04:04+00
116.368133;39.905587;4786;4786;524;4;2;2009-03-10 11:04:05+00
116.368103;39.905629;4787;4787;525;4;2;2009-03-10 11:04:06+00
116.368075;39.905688;4788;4788;526;4;2;2009-03-10 11:04:08+00
116.368053;39.905734;4789;4789;527;4;2;2009-03-10 11:04:10+00
116.368034;39.905791;4790;4790;528;4;2;2009-03-10 11:04:13+00
116.368034;39.905843;4791;4791;529;4;2;2009-03-10 11:04:15+00
116.368029;39.905912;4792;4792;530;4;2;2009-03-10 11:04:17+00
116.36801;39.905986;4793;4793;531;4;2;2009-03-10 11:04:19+00
116.368;39.90603;4794;4794;532;4;2;2009-03-10 11:04:20+00
116.367986;39.906074;4795;4795;533;4;2;2009-03-10 11:04:21+00
116.367983;39.906148;4796;4796;534;4;2;2009-03-10 11:04:23+00
116.367982;39.906215;4797;4797;535;4;2;2009-03-10 11:04:25+00
116.367983;39.906276;4798;4798;536;4;2;2009-03-10 11:04:27+00
116.367968;39.906331;4799;4799;537;4;2;2009-03-10 11:04:29+00
116.367967;39.906382;4800;4800;538;4;2;2009-03-10 11:04:31+00
116.367969;39.906441;4801;4801;539;4;2;2009-03-10 11:04:33+00
116.367964;39.906508;4802;4802;540;4;2;2009-03-10 11:04:35+00
116.367961;39.906578;4803;4803;541;4;2;2009-03-10 11:04:37+00
116.367968;39.906641;4804;4804;542;4;2;2009-03-10 11:04:39+00
116.367972;39.906693;4805;4805;543;4;2;2009-03-10 11:04:41+00
116.36798;39.906739;4806;4806;544;4;2;2009-03-10 11:04:43+00
116.367988;39.906794;4807;4807;545;4;2;2009-03-10 11:04:45+00
116.367985;39.906873;4808;4808;546;4;2;2009-03-10 11:04:47+00
116.36798;39.90692;4809;4809;547;4;2;2009-03-10 11:04:48+00
116.367976;39.906964;4810;4810;548;4;2;2009-03-10 11:04:49+00
116.367973;39.907012;4811;4811;549;4;2;2009-03-10 11:04:50+00
116.367968;39.907061;4812;4812;550;4;2;2009-03-10 11:04:51+00
116.367964;39.907114;4813;4813;551;4;2;2009-03-10 11:04:52+00
116.367963;39.907172;4814;4814;552;4;2;2009-03-10 11:04:53+00
116.367955;39.907221;4815;4815;553;4;2;2009-03-10 11:04:54+00
116.367943;39.907295;4816;4816;554;4;2;2009-03-10 11:04:56+00
116.367939;39.907343;4817;4817;555;4;2;2009-03-10 11:04:58+00
116.367938;39.907385;4818;4818;556;4;2;2009-03-10 11:05:02+00
116.36794;39.907439;4819;4819;557;4;2;2009-03-10 11:05:07+00
116.367934;39.907493;4820;4820;558;4;2;2009-03-10 11:05:10+00
116.367957;39.907544;4821;4821;559;4;2;2009-03-10 11:05:15+00
116.368011;39.907586;4822;4822;560;4;2;2009-03-10 11:05:19+00
116.368077;39.907587;4823;4823;561;4;2;2009-03-10 11:05:22+00
116.368141;39.907564;4824;4824;562;4;2;2009-03-10 11:05:24+00
116.368173;39.907535;4825;4825;563;4;2;2009-03-10 11:05:25+00
116.368211;39.907502;4826;4826;564;4;2;2009-03-10 11:05:26+00
116.368276;39.907491;4827;4827;565;4;2;2009-03-10 11:05:27+00
116.368341;39.907481;4828;4828;566;4;2;2009-03-10 11:05:28+00
116.368416;39.907474;4829;4829;567;4;2;2009-03-10 11:05:29+00
116.36849;39.907469;4830;4830;568;4;2;2009-03-10 11:05:30+00
116.368565;39.907466;4831;4831;569;4;2;2009-03-10 11:05:31+00
116.368638;39.907458;4832;4832;570;4;2;2009-03-10 11:05:32+00
116.368709;39.907448;4833;4833;571;4;2;2009-03-10 11:05:33+00
116.368782;39.90744;4834;4834;572;4;2;2009-03-10 11:05:34+00
116.368847;39.907441;4835;4835;573;4;2;2009-03-10 11:05:35+00
116.368912;39.907439;4836;4836;574;4;2;2009-03-10 11:05:36+00
116.368984;39.907434;4837;4837;575;4;2;2009-03-10 11:05:37+00
116.36905;39.907433;4838;4838;576;4;2;2009-03-10 11:05:38+00
116.36912;39.907437;4839;4839;577;4;2;2009-03-10 11:05:39+00
116.369232;39.907444;4840;4840;578;4;2;2009-03-10 11:05:41+00
116.36933;39.907447;4841;4841;579;4;2;2009-03-10 11:05:43+00
116.369404;39.907456;4842;4842;580;4;2;2009-03-10 11:05:45+00
116.369476;39.907442;4843;4843;581;4;2;2009-03-10 11:05:48+00
116.369546;39.907458;4844;4844;582;4;2;2009-03-10 11:05:51+00
116.369606;39.90745;4845;4845;583;4;2;2009-03-10 11:05:53+00
116.369685;39.907456;4846;4846;584;4;2;2009-03-10 11:05:55+00
116.369793;39.907459;4847;4847;585;4;2;2009-03-10 11:05:57+00
116.369878;39.907451;4848;4848;586;4;2;2009-03-10 11:05:59+00
116.36995;39.907447;4849;4849;587;4;2;2009-03-10 11:06:01+00
116.370006;39.907463;4850;4850;588;4;2;2009-03-10 11:06:03+00
116.370057;39.907439;4851;4851;589;4;2;2009-03-10 11:06:06+00
116.370078;39.907371;4852;4852;590;4;2;2009-03-10 11:06:09+00
116.370093;39.907325;4853;4853;591;4;2;2009-03-10 11:06:10+00
116.370109;39.907236;4854;4854;592;4;2;2009-03-10 11:06:12+00
116.370111;39.907187;4855;4855;593;4;2;2009-03-10 11:06:13+00
116.37011;39.907137;4856;4856;594;4;2;2009-03-10 11:06:14+00
116.370105;39.907081;4857;4857;595;4;2;2009-03-10 11:06:15+00
116.370093;39.907023;4858;4858;596;4;2;2009-03-10 11:06:16+00
116.370074;39.906962;4859;4859;597;4;2;2009-03-10 11:06:17+00
116.370037;39.906899;4860;4860;598;4;2;2009-03-10 11:06:18+00
116.370028;39.906829;4861;4861;599;4;2;2009-03-10 11:06:19+00
116.370019;39.906756;4862;4862;600;4;2;2009-03-10 11:06:20+00
116.370014;39.906681;4863;4863;601;4;2;2009-03-10 11:06:21+00
116.370004;39.9066;4864;4864;602;4;2;2009-03-10 11:06:22+00
116.370002;39.906524;4865;4865;603;4;2;2009-03-10 11:06:23+00
116.369998;39.906441;4866;4866;604;4;2;2009-03-10 11:06:24+00
116.369995;39.906369;4867;4867;605;4;2;2009-03-10 11:06:25+00
116.369994;39.9063;4868;4868;606;4;2;2009-03-10 11:06:26+00
116.369994;39.906235;4869;4869;607;4;2;2009-03-10 11:06:27+00
116.369982;39.906176;4870;4870;608;4;2;2009-03-10 11:06:28+00
116.369971;39.906121;4871;4871;609;4;2;2009-03-10 11:06:29+00
116.369955;39.906048;4872;4872;610;4;2;2009-03-10 11:06:31+00
116.369954;39.905985;4873;4873;611;4;2;2009-03-10 11:06:33+00
116.369926;39.905924;4874;4874;612;4;2;2009-03-10 11:06:35+00
116.369842;39.905898;4875;4875;613;4;2;2009-03-10 11:06:37+00
116.369749;39.905864;4876;4876;614;4;2;2009-03-10 11:06:39+00
116.369646;39.905847;4877;4877;615;4;2;2009-03-10 11:06:41+00
116.369586;39.905843;4878;4878;616;4;2;2009-03-10 11:06:42+00
116.36952;39.90584;4879;4879;617;4;2;2009-03-10 11:06:43+00
116.369445;39.905836;4880;4880;618;4;2;2009-03-10 11:06:44+00
116.369363;39.90583;4881;4881;619;4;2;2009-03-10 11:06:45+00
116.369278;39.905823;4882;4882;620;4;2;2009-03-10 11:06:46+00
116.36919;39.905815;4883;4883;621;4;2;2009-03-10 11:06:47+00
116.3691;39.905813;4884;4884;622;4;2;2009-03-10 11:06:48+00
116.36901;39.905819;4885;4885;623;4;2;2009-03-10 11:06:49+00
116.36892;39.905825;4886;4886;624;4;2;2009-03-10 11:06:50+00
116.368838;39.905822;4887;4887;625;4;2;2009-03-10 11:06:51+00
116.368772;39.905818;4888;4888;626;4;2;2009-03-10 11:06:52+00
116.368714;39.905815;4889;4889;627;4;2;2009-03-10 11:06:53+00
116.368626;39.905801;4890;4890;628;4;2;2009-03-10 11:06:55+00
116.368566;39.90578;4891;4891;629;4;2;2009-03-10 11:06:59+00
116.368579;39.905775;4892;4892;630;4;2;2009-03-10 11:07:04+00
116.36859;39.905772;4893;4893;631;4;2;2009-03-10 11:07:09+00
116.368562;39.905755;4894;4894;632;4;2;2009-03-10 11:07:14+00
116.368536;39.905777;4895;4895;633;4;2;2009-03-10 11:07:19+00
116.368536;39.905777;4896;4896;634;4;2;2009-03-10 11:07:22+00
